id,sentence1,label
2142,@user — Hermione in a sort of thank you before sliding his own plate away from him before frowning at Ron as he continued to —,joy
2143,Happiness is a choice life isn't about pleasing everybody #ALDUB62ndWeeksary,optimism
2144,when people hit on me i try to shake them off by talking about how i hide from communism,anger
2145,I HATE little girls 😡😡 got a lot off growing up to do!!!,anger
2146,If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society.,anger
2147,@user Oh and I play it capo 2nd fret in a G position RS,joy
2148,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt,anger
2149,All the 'juniors' are now wearing purple at ollafest while I'm here fighting with my alarm about when I need to wake up for German #sadness,sadness
2150,What's up Cowboys? #horrible,anger
2151,"@user No offense, but isn't it a little late to be getting a radio broadcast degree? Isn't that going to be over in a decade or 2?",sadness
2152,Actually fuming I have nothing to wear Saturday,anger
2153,It's easy to hold a grudge harder to let go.,anger
2154,"Finally watched #hungergamesmockingjay2 this morning, sadly I feel a little disappointed #toomuchhype",sadness
2155,"Don't let worry get you down.  Remember that Moses started out as a basket case.  #lol \nToday, choose #faith over  #Moses",optimism
2156,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,anger
2157,"@user If you need any assistance with your concern so it can be resolved, feel free to email us with your info. ^AP",optimism
2158,i have so much hw tonight im offended,anger
2159,"And I would advise that everyone wait to watch @user ,or actually don't wait, just don't even watch it because it is",optimism
2160,"If yiu don't respond .o an email within 7 days, you willxbe killed by an animated gif of the girl froa The Ri.g.",anger
2161,@user @user @user @user indeed &amp; is sadness unavoidable? #MHChat,sadness
2162,Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat  #country #countrygirl,sadness
2163,I found #marmite in Australia. `:) #happy,joy
2164,@user @user thanks. #nightmare,sadness
2165,Why mfs so bitter,anger
2166,"@user @user @user @user @user Thomas' nervousness at being the group's focus is evident, 'I&gt;",sadness
2167,Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n#Loneliness #aloneinthecity #fear,sadness
2168,Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful,anger
2169,Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet.,anger
2170,"Everywhere I go, the air I breathe in tastes like home.' - @user",optimism
2171,Swear I got the most playful ass bf ever 😂🙄,joy
2172,where broken hearted lovers do cry away their gloom,sadness
2173,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy.",optimism
2174,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church,anger
2175,"@user @user @user Easy, breezy, beautiful...",joy
2176,"Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO",anger
2177,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #hilarious #lol",joy
2178,@user thanks for making me super sad about Pizza. #sad #freepizza,sadness
2179,"@user the city is famous for the shambles, sadly the old street in the centre plays second fiddle to the stadium debacle nowadays!",sadness
2180,Hope I sleep - no nightmare of Bakewell tarts #yuk #revolting #GBBO,anger
2181,@user what a #happy looking #couple !,joy
2182,"I'll happily be rude to people who personally insult me unprovoked, they deserve it 👍 Just as good people deserve respect",anger
2183,@user well done bro😏 #blues #stategames #captain #shootthegerman,joy
2184,@user impossible to say. We can only hope that I don’t unwittingly trigger her ferocious side again. Hell hath no fury..,anger
2185,That last minute was like watching a horror show #GBBO 😥,sadness
2186,Thank you @user 4 giving me a free coffee for bringing my reusable cup to the airport because it was 1st time you saw one. But #depressing,sadness
2187,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,sadness
2188,@user @user he has BAD TEMPERAMENT #tantrums #HissyFits,anger
2189,Watch this amazing live.ly broadcast by @user #lively #musically,joy
2190,@user I too am Ravenclaw. #sadness #shouldhavebeenhufflepuff,sadness
2191,"I walked 3.4 miles today, the most I've walked since I got #rhabdo. Going back to work tomorrow.. here's to hoping it goes okay #nervous",optimism
2192,What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg #levity,joy
2193,@user since when the fuck can you not stand at a concert?,anger
2194,I'm furious!!!!,anger
2195,Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,anger
2196,@user Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.,anger
2197,@user I hashtag things and the kids always tell me to stop 😭😭😭😭😭 #sadness,sadness
2198,@user i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software,anger
2199,UPLIFT: If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!,optimism
2200,It's Thursday which means it's Grey's day #TGIT,joy
2201,"@user BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage",anger
2202,"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul",anger
2203,"@user —but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing against—",joy
2204,I never let anything below me concern me.,optimism
2205,@user can I get away of this wrath by reading manga instead of watching overdone anime,anger
2206,Depression sucks! #depression,sadness
2207,@user I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my curiosity.,optimism
2208,@user @user Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,anger
2209,"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is",sadness
2210,Public products: high downhearted price tag consumer survey sum and substance: OVth,anger
2211,"@user he's stupid, I hate him lol",anger
2212,@user  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud,anger
2213,I hate not having the answers I need. #tomourssuck #prayinsnotcancer #angry,anger
2214,Just got back from seeing @user in Burslem. AMAZING!! Face still hurts from laughing so much,joy
2215,@user my heart actually sunk looooool I was so confused,sadness
2216,I'm buying art supplies and I'm debating how serious is it to buy acrylic paint.,joy
2217,"@user I chuckle and shake my head, 'No that didn't bug me too much. I was still going to ask you but there's a lot you still don't--",joy
2218,"@user I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.",anger
2219,@user does being a #bully make u feel like a #bigman? Cos it makes u a #twat,anger
2220,@user I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks,anger
2221,@user  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully,anger
2222,@user media celebrated Don King endorsing #Obama in 08 and 12 now criticize him for endorsing #Trump who wants new Civil Rights era- sad,sadness
2223,She'll be bribing her parents with hearty laughter and giggles :) #Loveet,joy
2224,I think I may have a mild anxiety problem. I think that's what this feeling may be..,sadness
2225,ICQ is just making me mad!!!😤 #icq #angry,anger
2226,"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18  #shouldofVotedforNicole",anger
2227,@user jesus heck you're awful,anger
2228,@user how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod #rage,anger
2229,I lost my blinders ....,sadness
2230,Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠 #angry #Rooney #mufc,anger
2231,"@user Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!😡😠",anger
2232,in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket #whydidiwatchthat,sadness
2233,Thanks to all the #sober drivers. The real winners of the night! #ClemvsGT,joy
2234,@user @user @user @user @user future convicts rush in where TRP hogs fear to tread #HomilyHour,anger
