id,sentence1,label
5234,The #AmericanCommunists who live in our country want open borders.#DrainTheSwamp#StopTheInvasion,hate
5235,"ABOVEGROUND THE MESSAGE IS CLEAR.  This truck parked near the Arby’s at Northtowne &amp; Morse Rd. about 1/4 mile from a Somali mosque. This is an immigrant, migrant and refugee (New American) community on the Northside of #ColumbusOHIO",not-hate
5236,Am I the only one that sings love songs to myself while thinking about myself?,not-hate
5237,@user @user Women are sacred as mothers and wives. Everyone else is a degenerate whore who gets what…,hate
5238,@user We must be brave and strong and show decent logical women that not all men are rapists we must come together and speak out,not-hate
5239,"The refugee resettlement moratorium ends 10/24, and we are actively looking for Memphians to train NOW to be...",not-hate
5240,The poor kid wanted a fuck and got a bitch prego and now is fucked for life hahahahaha dumb cunts,not-hate
5241,The EU should press Turkey to let all refugee aid agencies proactively and without fear of repercussions seek out Syrians blocked from registration so that they can get protection &amp; live without daily fear of deportation @user,not-hate
5242,When he tells you 'be a good girl and cum for daddy',not-hate
5243,you ho's STILL not allowed to speak on eesh in my presence. i'll beat yo ass girl lol don't get it fucked up. 😂😊,hate
5244,@user I think it was a Freudian slip.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #ChainDeportation #BuildThatWall #NationalReciprocity #1A #FreeJulian #BoycottNFL,hate
5245,"Spain: migrants riot to protest against the slow WIFI, the uncomfortable bed and the disgusting food In the shelter - Free Speech Time - @user",not-hate
5246,@user Everyone gets mad when a woman talks about dick but praise men who talk about fucking 10 girls every weekend,not-hate
5247,"As pressure to return builds up, Syrians express their anxieties. Why Many think they can never go back? Watch Huda’s story who fears she may be forced to look at Europe, again @user",not-hate
5248,"Watch: Syrian Christian warns Europe ""They are all ISIS, not refugees. This is an invasion"" - Free Speech Time - @user",hate
5249,"Hi Donald. It’s me again. I’m the white boomer standing with immigrant families, all non white peoples, all LGBT, and a free and open press. I am so not alone.",not-hate
5250,"#JerryBrown #Criminals #IllegalAliens #KateStienle #Victims#Democrat led #California, under Governor Jerry Brown, has chosen Criminals OVER the law abiding public AND they have chosen #IllegalImmigrants OVER Citizens.   The people of California...",hate
5251,When the pussy stank but she looks so good you gotta finish,hate
5252,"Jordan keeps border sealed, says it cannot take more Syrian refugees amid new fighting",not-hate
5253,Most parents with children swept up by Trump's #ZeroTolerancePolicy are NOT crossing the border illegally. They are presenting themselves at points of entry as political asylum seekers. #ImmigrationLies #ICE @user @user,not-hate
5254,"The same Max Mosley who published a by-election leaflet saying: ""Coloured immigration threatens your children's health,""",hate
5255,People of color in the US declaring that immigration should be called on other people of color is just so... Sigh.,not-hate
5256,@user @user No 2 ways around it!! Vote Red!!! #MAGA #KAG #BuildTheWall #NoDACA,hate
5257,"@user You seem a little shrill and hysterical tonight, Junior! Are you getting scared? #MuellerIsComing",not-hate
5258,"If you've ever laughed at a dead baby joke, or chuckled at a dead lawyer joke, then don't bitch about a rape joke. Perspective, please!",hate
5259,Women want everything to be 50/50 but then they make 100% of the Ghostbusters FEMALE. wtf!!!,hate
5260,"""@IntThings Unless you love a skank hoe that cheats on you. Then you apply the motto """"we dont luuuuhh dem hoes""""""",not-hate
5261,Immigration committee holding special hearings on asylum seekershttps://t.co/d1ni4mcr88This will be interesting. Looking forward to how this plays out.,not-hate
5262,Dick still big tho 💅🏼,not-hate
5263,"Trump may be grabbing women by the pussy, but feminists are grabbing america by the dick",hate
5264,When the lemonade stand didn't work out so you and the crew decide it's time to rob a bank,not-hate
5265,"People that force me to be brutally honest to their face are the best... Like yo you did this to yourself, fam",not-hate
5266,@user @user A slightest sound are you joking! That horrendous heave and huffing and puffing down my ear hole,not-hate
5267,"@user @user @user Antifa are just a pack of druggie misfits that no one loves, being the violent thugs they are is their cry for attention and their hit of self importance.#JuvenileDelinquents",not-hate
5268,What really happens when you send her a dick pic,not-hate
5269,U nothing but another pussy hole bitch get used to it,hate
5270,"@user @user This will be great. Hope @user puts someone in charge who makes sure All $$$ goes toward construction costs. And he/she better get it going after day, Every million donated. #BuildThatWall",hate
5271,When you're breaking up with a bitch but you're a savage with a great sense of humor,hate
5272,"Stop confusing good sex with love, that's childish",not-hate
5273,"@user @user Under AAP rule,Delhi fast becoming a slum.Record influx of illegal migrants.Filth all around in his favorite community colonies.See NZM",hate
5274,"#Burma. #Syria. #SouthSudan. #Nigeria. These are just a few places where refugees need emergency food assistance. See where &amp; how @user is helping refugees survive, regain dignity and rebuild their own #selfreliance. #WorldRefugeeDay ðŸ“¸: Joseph Eid/AFP",not-hate
5275,"In appreciation: Barbara Harrell-Bond, refugee advocate and researcher, 1932-2018: (@irinnews) #WithRefugees @user @user @user @user @user",not-hate
5276,#CubeIsOverParty Hyuna made people pay attention to her message. And even when the entire public was against her she never changed who she was and what she stood for. No matter how often she was slut shamed. She is THAT fucking bitch. She will always be THAT bitch.,not-hate
5277,@user You may see this c@#t in England he will ram you thow.so caution on the roads😍,not-hate
5278,Transurban privatises the gains from mass immigration,not-hate
5279,Talent- Fucking up EVERYTHING,not-hate
5280,Should be able to get it back 😘,not-hate
5281,"Of course they could just go home if it's that bad, given they are 'refugees' 🙄",hate
5282,"Illegal alien in Utah who was deported raped 7-year-old girl 'thousands of times,' police say",hate
5283,If things were the other way around and whites were migrants these other countries WOULD NOT accept us. Wake up!!!,hate
5284,Who close and control the borders for citiziens or refugees from Nigeria. They might bring the lassafever to us. WHO warns !,hate
5285,"Immigrants Using Nearly 60 Percent More Food Stamps than Americans. Taxpayers pay Approx. $48,000.00 per Illegal Alien per Year! via @user",hate
5286,#Women are naturally lazy. This is why #feminism is popular as they want privilege without responsibility. laxy,hate
5287,Italy's Salvini declares war on mafia after migrant worker deaths,not-hate
5288,@user stupid bitch i hate you,hate
5289,I'm not sure who is the most hysterical woman at the #KavanaughHearings: Kamala Harris or Cory Booker.,hate
5290,Depression is swiping on gay tinder in front of your immigrant parents bc you don't fear death.,not-hate
5291,I am all for this!! #BuildThatWall,hate
5292,@user @user @user @user @user That was not bought in store! Black market merchandise. Yet Libs want to crack down on legal owners? Typical delusion. #Rifle #NRA #BuildThatWall,hate
5293,"Syria, Russia, Lebanon and Iran are all pushing for premature refugee returns:https://t.co/WfAaDjGj0D",not-hate
5294,@user What's up with college age women and man hating? This shit makes me embarrassed to be a feminist. Not all men are like that.,not-hate
5295,Time to Stop Illegals from using kids as a get out of jail card #Detain and Deport Never let them see a U.S City Stop #CatchNRelease #SendThemBack ASAP #Trump #MAGA #RedNationRising #Immigration No Illegals,hate
5296,"@user Y'know, you'd probably get a job at Subway because all a cunt like you is good for is making sandwiches",hate
5297,@user Its no different in Canada folks:  Access to  White people is NOT a human right.It takes twelve Germans to work and pay taxes in order to fund the cost of just one migrant,hate
5298,"DHS expands power to initiate deportations for Immigrants with Criminal records, False Documents or Collect U.S Benefits 73% of Mexican And Central American on Welfare !  #Trump #MAGA  Scott Puritt #Immigration  #RedNationRising - #Montana - @user",hate
5299,"@user They Should be deported ASAP !  Stop Allowing Teenagers to Game our #Immigration System we are not the World's baby sitters send them back to their country they are reponsible for thier kids not the U,S Taxpayer",hate
5300,"@user @user @user @user @user @user @user If we were into Putin, I would try to be the best Putin ever. So, careful what you wish for, commie. Are there any real lawyers in commie countries? Are there an",hate
5301,"'Libya coastguard left two to die', migrant group claims",hate
5302,Immigrant entrepreneurs important to fabric of Michigan and to strengthening its communities.,not-hate
5303,Literally just got hit by a car bc this dumb blonde bitch was on her phone and she didn't even stop after HAHAHAHA what a cunt,hate
5304,"Since the Supreme Court has not explicitly addressed the issue of gun rights for noncitizens, this case is being allowed to move forward in court. Pratheepan Gulasekaram, a Santa Clara University law professor, said Perez may have a chance.",not-hate
5305,@user I just realized I used whore instead of cunt oh how the tables have turned,not-hate
